date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:15:02	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2020:15:01%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/watch?v=Up8jSMBvdGg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.311e58e.delayed	(from https://www.youtube.com/watch?v=Up8jSMBvdGg)
01:15:03	870/870	---MC-	200	added ('OK')	application/json	date:Wed,%2030%20Oct%202024%2020:15:02%20GMT	https://www.youtube.com/oembed?format=json&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DUp8jSMBvdGg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembeda97e.json	(from https://www.youtube.com/watch?v=Up8jSMBvdGg)
01:15:03	1033/1033	---MCZ	200	added ('OK')	application/xml	date:Wed,%2030%20Oct%202024%2020:15:02%20GMT	https://www.youtube.com/oembed?format=xml&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DUp8jSMBvdGg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembedb2b9	(from https://www.youtube.com/watch?v=Up8jSMBvdGg)
01:15:04	119433/119433	---M--	200	added ('OK')	image/jpeg	etag:%221551119969%22	https://i.ytimg.com/vi/Up8jSMBvdGg/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/Up8jSMBvdGg/maxresdefault.jpg	(from https://www.youtube.com/watch?v=Up8jSMBvdGg)
01:15:05	92873/92873	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:03%20GMT	https://www.youtube.com/embed/Up8jSMBvdGg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/embed/Up8jSMBvdGg.html	(from https://www.youtube.com/watch?v=Up8jSMBvdGg)
01:15:05	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Admin/Desktop/Ziston/www.youtube.com/t/privacy.317.delayed	(from https://www.youtube.com/watch?v=Up8jSMBvdGg)
01:15:07	32541/32541	---M--	200	added ('OK')	image/jpeg	etag:%221551119969%22	https://i.ytimg.com/vi/Up8jSMBvdGg/hqdefault.jpg	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/Up8jSMBvdGg/hqdefault.jpg	(from https://www.youtube.com/watch?v=Up8jSMBvdGg)
01:15:07	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:06%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/watch.318a3d1.delayed	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:09	744362/744362	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:07%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/watcha3d1.html	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:09	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:08%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.31aa3d1.delayed	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:09	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2020:15:09%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.31ba3d1.delayed	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:10	787/787	---MC-	200	added ('OK')	application/json	date:Wed,%2030%20Oct%202024%2020:15:09%20GMT	https://www.youtube.com/oembed?format=json&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D_fGDV-W___E%26list%3DPLpjK416fmKwSxseFOgAMDIvtypIBtQxWt	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembed2e13.json	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:10	949/949	---MCZ	200	added ('OK')	application/xml	date:Wed,%2030%20Oct%202024%2020:15:10%20GMT	https://www.youtube.com/oembed?format=xml&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D_fGDV-W___E%26list%3DPLpjK416fmKwSxseFOgAMDIvtypIBtQxWt	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembedf09b	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:11	126661/126661	---M--	200	added ('OK')	image/jpeg	etag:%221527720948%22	https://i.ytimg.com/vi/_fGDV-W___E/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/_fGDV-W___E/maxresdefault.jpg	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:12	95868/95868	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:10%20GMT	https://www.youtube.com/embed/_fGDV-W___E?list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt	C:/Users/Admin/Desktop/Ziston/www.youtube.com/embed/_fGDV-W___E5049.html	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:12	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Admin/Desktop/Ziston/www.youtube.com/t/privacy.321.delayed	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:14	32430/32430	---M--	200	added ('OK')	image/jpeg	etag:%221527720948%22	https://i.ytimg.com/vi/_fGDV-W___E/hqdefault.jpg	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/_fGDV-W___E/hqdefault.jpg	(from https://www.youtube.com/watch?v=_fGDV-W___E&list=PLpjK416fmKwSxseFOgAMDIvtypIBtQxWt)
01:15:15	750704/750704	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:13%20GMT	https://www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw	C:/Users/Admin/Desktop/Ziston/www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw.html	(from https://www.youtube.com/c/RezaPujaKhan/featured)
01:15:16	16602/16602	---M-Z	200	added ('OK')	text/xml	date:Wed,%2030%20Oct%202024%2020:15:15%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCYGea7GGe5GSODuxqYjWvJw	C:/Users/Admin/Desktop/Ziston/www.youtube.com/feeds/videos2f15.xml	(from https://www.youtube.com/c/RezaPujaKhan/featured)
01:15:16	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:15%20GMT	https://www.youtube.com/c/RezaPujaKhan/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/RezaPujaKhan/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw.324.delayed	(from https://www.youtube.com/c/RezaPujaKhan/featured)
01:15:18	751330/751330	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:16%20GMT	https://www.youtube.com/c/RezaPujaKhan/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/RezaPujaKhan/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw.html	(from https://www.youtube.com/c/RezaPujaKhan/featured)
01:15:18	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:17%20GMT	https://www.youtube.com/c/RezaPujaKhan/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/RezaPujaKhan/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw.326.delayed	(from https://www.youtube.com/c/RezaPujaKhan/featured)
01:15:19	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Admin/Desktop/Ziston/www.youtube.com/t/privacy.328.delayed	(from https://www.youtube.com/c/RezaPujaKhan/featured)
01:15:22	751075/751075	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:18%20GMT	https://www.youtube.com/c/RezaPujaKhan/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/RezaPujaKhan/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCYGea7GGe5GSODuxqYjWvJw.html	(from https://www.youtube.com/c/RezaPujaKhan/featured)
01:15:22	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:21%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/watch?v=1PvjRIkwIl8	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/watch.329fab1.delayed	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:23	742732/742732	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:21%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/watch?v=1PvjRIkwIl8	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/watchfab1.html	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:24	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:23%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/watch?v=1PvjRIkwIl8	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.32bfab1.delayed	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:24	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2020:15:23%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/watch?v=1PvjRIkwIl8	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.32cfab1.delayed	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:25	802/802	---MC-	200	added ('OK')	application/json	date:Wed,%2030%20Oct%202024%2020:15:24%20GMT	https://www.youtube.com/oembed?format=json&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D1PvjRIkwIl8	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembedbfc5.json	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:25	965/965	---MCZ	200	added ('OK')	application/xml	date:Wed,%2030%20Oct%202024%2020:15:24%20GMT	https://www.youtube.com/oembed?format=xml&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D1PvjRIkwIl8	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembed74a3	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:26	99237/99237	---M--	200	added ('OK')	image/jpeg	etag:%221568411356%22	https://i.ytimg.com/vi/1PvjRIkwIl8/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/1PvjRIkwIl8/maxresdefault.jpg	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:26	92064/92064	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:25%20GMT	https://www.youtube.com/embed/1PvjRIkwIl8	C:/Users/Admin/Desktop/Ziston/www.youtube.com/embed/1PvjRIkwIl8.html	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:27	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Admin/Desktop/Ziston/www.youtube.com/t/privacy.332.delayed	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:29	24072/24072	---M--	200	added ('OK')	image/jpeg	etag:%221568411356%22	https://i.ytimg.com/vi/1PvjRIkwIl8/hqdefault.jpg	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/1PvjRIkwIl8/hqdefault.jpg	(from https://www.youtube.com/watch?v=1PvjRIkwIl8)
01:15:29	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:28%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/watch?v=O5PuFu3_iy0	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/watch.333e42f.delayed	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:31	742892/742892	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:28%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/watch?v=O5PuFu3_iy0	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/watche42f.html	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:31	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:30%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/watch?v=O5PuFu3_iy0	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.335e42f.delayed	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:31	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2020:15:30%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/watch?v=O5PuFu3_iy0	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.336e42f.delayed	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:32	789/789	---MC-	200	added ('OK')	application/json	date:Wed,%2030%20Oct%202024%2020:15:31%20GMT	https://www.youtube.com/oembed?format=json&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DO5PuFu3_iy0	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembed4613.json	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:32	952/952	---MCZ	200	added ('OK')	application/xml	date:Wed,%2030%20Oct%202024%2020:15:31%20GMT	https://www.youtube.com/oembed?format=xml&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DO5PuFu3_iy0	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembed5a8d	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:33	56438/56438	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://i.ytimg.com/vi/O5PuFu3_iy0/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGE0gXyhlMA8=&rs=AOn4CLBCeMFq2P_j2EI1c6DTapKx7qshGw	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/O5PuFu3_iy0/maxresdefaulte6ae.jpg	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:34	92909/92909	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:32%20GMT	https://www.youtube.com/embed/O5PuFu3_iy0	C:/Users/Admin/Desktop/Ziston/www.youtube.com/embed/O5PuFu3_iy0.html	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:34	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Admin/Desktop/Ziston/www.youtube.com/t/privacy.33d.delayed	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:36	9226/9226	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://i.ytimg.com/vi/O5PuFu3_iy0/hqdefault.jpg	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/O5PuFu3_iy0/hqdefault.jpg	(from https://www.youtube.com/watch?v=O5PuFu3_iy0)
01:15:36	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:35%20GMT	https://www.youtube.com/c/youtubecreators/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/youtubecreators/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ.33e.delayed	(from https://www.youtube.com/c/youtubecreators/channels?view=49&shelf_id=10)
01:15:37	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:36%20GMT	https://www.youtube.com/c/youtubecreators/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/youtubecreators/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ.340.delayed	(from https://www.youtube.com/c/youtubecreators/channels?view=49&shelf_id=10)
01:15:39	1595862/1595862	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:36%20GMT	https://www.youtube.com/c/youtubecreators/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/youtubecreators/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ.html	(from https://www.youtube.com/c/youtubecreators/channels?view=49&shelf_id=10)
01:15:40	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Admin/Desktop/Ziston/www.youtube.com/t/privacy.342.delayed	(from https://www.youtube.com/c/youtubecreators/channels?view=49&shelf_id=10)
01:15:43	1596149/1596149	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:38%20GMT	https://www.youtube.com/c/youtubecreators/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/youtubecreators/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ.html	(from https://www.youtube.com/c/youtubecreators/channels?view=49&shelf_id=10)
01:15:43	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:42%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/watch?v=6m148dz3uCA	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/watch.3439871.delayed	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:45	742693/742693	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:43%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/watch?v=6m148dz3uCA	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/watch9871.html	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:45	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:15:44%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/watch?v=6m148dz3uCA	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.3459871.delayed	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:46	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2020:15:45%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/watch?v=6m148dz3uCA	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.3469871.delayed	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:46	801/801	---MC-	200	added ('OK')	application/json	date:Wed,%2030%20Oct%202024%2020:15:45%20GMT	https://www.youtube.com/oembed?format=json&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D6m148dz3uCA	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembedc749.json	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:47	964/964	---MCZ	200	added ('OK')	application/xml	date:Wed,%2030%20Oct%202024%2020:15:46%20GMT	https://www.youtube.com/oembed?format=xml&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D6m148dz3uCA	C:/Users/Admin/Desktop/Ziston/www.youtube.com/oembedb300	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:47	104942/104942	---M--	200	added ('OK')	image/jpeg	etag:%221668472378%22	https://i.ytimg.com/vi/6m148dz3uCA/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/6m148dz3uCA/maxresdefault.jpg	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:48	92005/92005	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:47%20GMT	https://www.youtube.com/embed/6m148dz3uCA	C:/Users/Admin/Desktop/Ziston/www.youtube.com/embed/6m148dz3uCA.html	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:48	25955/25955	---M--	200	added ('OK')	image/jpeg	etag:%221668472378%22	https://i.ytimg.com/vi/6m148dz3uCA/hqdefault.jpg	C:/Users/Admin/Desktop/Ziston/i.ytimg.com/vi/6m148dz3uCA/hqdefault.jpg	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:48	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Admin/Desktop/Ziston/www.youtube.com/t/privacy.34c.delayed	(from https://www.youtube.com/watch?v=6m148dz3uCA)
01:15:52	1307875/1307875	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:49%20GMT	https://www.youtube.com/channel/UCpHslH6ssGVLl9eViJ7Tqlg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/channel/UCpHslH6ssGVLl9eViJ7Tqlg.html	(from https://www.youtube.com/creators/youtubeblack/)
01:15:53	690680/690680	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:50%20GMT	https://www.youtube.com/channel/UCHQrdowCmAn4-a1UxInplYQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/channel/UCHQrdowCmAn4-a1UxInplYQ.html	(from https://www.youtube.com/creators/youtubeblack/)
01:15:56	1522489/1522489	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:53%20GMT	https://www.youtube.com/c/SmokinGrillinwitAB	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/SmokinGrillinwitAB.html	(from https://www.youtube.com/creators/youtubeblack/)
01:15:57	748709/748709	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:53%20GMT	https://www.youtube.com/c/LucasReis	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/LucasReis.html	(from https://www.youtube.com/creators/youtubeblack/)
01:15:57	117288/117288	---M--	200	added ('OK')	image/jpeg	etag:%221633685385%22	https://img.youtube.com/vi/BrJyukBvIYA/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/img.youtube.com/vi/BrJyukBvIYA/maxresdefault.jpg	(from https://www.youtube.com/creators/youtubeblack/)
01:15:59	848947/848947	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:57%20GMT	https://www.youtube.com/channel/UC8IGsww-IsECbzgEbYvbjWA	C:/Users/Admin/Desktop/Ziston/www.youtube.com/channel/UC8IGsww-IsECbzgEbYvbjWA.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:01	1246404/1246404	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:57%20GMT	https://www.youtube.com/channel/UC82DrgZUjVnOpkNsDRYMKRg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/channel/UC82DrgZUjVnOpkNsDRYMKRg.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:02	757619/757619	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:15:59%20GMT	https://www.youtube.com/c/WongelZelalem	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/WongelZelalem.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:04	773732/773732	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:02%20GMT	https://www.youtube.com/@Biomesquita	C:/Users/Admin/Desktop/Ziston/www.youtube.com/@Biomesquita.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:05	764543/764543	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:02%20GMT	https://www.youtube.com/c/coffeenomilk	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/coffeenomilk.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:07	1185998/1185998	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:05%20GMT	https://www.youtube.com/channel/UCyU3_JD4AQ3_z_5ZqFN251A	C:/Users/Admin/Desktop/Ziston/www.youtube.com/channel/UCyU3_JD4AQ3_z_5ZqFN251A.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:09	1147831/1147831	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:05%20GMT	https://www.youtube.com/c/CORDPresents	C:/Users/Admin/Desktop/Ziston/www.youtube.com/c/CORDPresents.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:09	104942/104942	---M--	200	added ('OK')	image/jpeg	etag:%221668472378%22	https://img.youtube.com/vi/6m148dz3uCA/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/img.youtube.com/vi/6m148dz3uCA/maxresdefault.jpg	(from https://www.youtube.com/creators/youtubeblack/)
